,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,GOOG,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOG,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOG,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOG,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOG,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOG,META,MSFT,NVDA,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-20,37.63178634643555,73.04149627685547,50.47050094604492,133.39999389648438,96.39362335205078,33.51265335083008,21.025333404541016,39.20750045776367,73.04149627685547,50.47050094604492,133.39999389648438,101.51000213623047,33.775001525878906,21.025333404541016,40.52750015258789,75.4749984741211,51.71099853515625,135.57000732421875,104.30999755859375,35.45000076293945,22.019332885742188,38.82500076293945,71.6344985961914,49.81800079345703,130.0,98.77999877929688,33.17250061035156,20.791332244873047,40.099998474121094,74.19999694824219,50.90650177001953,130.6999969482422,103.05000305175781,34.54249954223633,21.803333282470703,259092000,199836000,53470000,40297900,70334200,74958800,136078500
2018-12-21,36.16807174682617,68.87249755859375,48.97700119018555,124.94999694824219,93.2789306640625,32.140892028808594,21.31800079345703,37.682498931884766,68.87249755859375,48.97700119018555,124.94999694824219,98.2300033569336,32.39250183105469,21.31800079345703,39.540000915527344,74.0,51.20100021362305,134.89999389648438,103.0,34.375,21.564666748046875,37.407501220703125,68.197998046875,48.68450164794922,123.41999816894531,97.45999908447266,32.1150016784668,20.82933235168457,39.21500015258789,73.24949645996094,50.76499938964844,133.38999938964844,101.62999725341797,34.04249954223633,21.15999984741211,382978400,272806000,91920000,56901500,111242100,86374000,120252000
2018-12-24,35.23225784301758,67.197998046875,48.81100082397461,124.05999755859375,89.38558959960938,31.523223876953125,19.69266700744629,36.70750045776367,67.197998046875,48.81100082397461,124.05999755859375,94.12999725341797,31.770000457763672,19.69266700744629,37.88750076293945,69.80149841308594,50.176998138427734,129.74000549316406,97.97000122070312,32.494998931884766,20.96666717529297,36.647499084472656,65.3499984741211,48.50550079345703,123.0199966430664,93.9800033569336,31.125,19.68000030517578,37.037498474121094,67.30000305175781,48.69499969482422,123.0999984741211,97.68000030517578,31.622499465942383,20.899999618530273,148676800,144400000,31806000,22066000,43935200,46384000,83398500
2018-12-26,37.71336364746094,73.54499816894531,51.972999572753906,134.17999267578125,95.4914779663086,33.01653289794922,21.73933219909668,39.29249954223633,73.54499816894531,51.972999572753906,134.17999267578125,100.55999755859375,33.275001525878906,21.73933219909668,39.307498931884766,73.65799713134766,52.0,134.24000549316406,100.69000244140625,33.28499984741211,21.79800033569336,36.68000030517578,68.15049743652344,49.150001525878906,125.88999938964844,93.95999908447266,31.114999771118164,19.606000900268555,37.07500076293945,68.44450378417969,49.45050048828125,126.0,95.13999938964844,32.23500061035156,20.0,234330000,208236000,47466000,39723400,51634800,69510000,122446500
2018-12-27,37.46860885620117,73.08200073242188,52.194000244140625,134.52000427246094,96.08026123046875,32.53779602050781,21.075332641601562,39.037498474121094,73.08200073242188,52.194000244140625,134.52000427246094,101.18000030517578,32.79249954223633,21.075332641601562,39.192501068115234,73.44999694824219,52.19449996948242,134.99000549316406,101.19000244140625,33.095001220703125,21.47800064086914,37.51750183105469,69.5155029296875,49.849998474121094,129.6699981689453,96.4000015258789,31.295000076293945,20.100000381469727,38.959999084472656,72.70999908447266,50.85749816894531,132.44000244140625,99.30000305175781,32.747501373291016,21.32266616821289,212468400,194440000,42196000,31202500,49498500,63704400,128626500
2018-12-28,37.487815856933594,73.9010009765625,51.854000091552734,133.1999969482422,95.330078125,33.15296173095703,22.257999420166016,39.057498931884766,73.9010009765625,51.854000091552734,133.1999969482422,100.38999938964844,33.412498474121094,22.257999420166016,39.630001068115234,75.67350006103516,52.77799987792969,135.9199981689453,102.41000366210938,34.34749984741211,22.416000366210938,38.63750076293945,72.44999694824219,51.654998779296875,132.1999969482422,99.5199966430664,32.57749938964844,21.227333068847656,39.375,73.6675033569336,52.48099899291992,135.33999633789062,102.08999633789062,33.0,21.540000915527344,169165600,176580000,28296000,22627600,38196300,62872800,149085000
2018-12-31,37.85015106201172,75.09850311279297,51.78049850463867,131.08999633789062,96.45056915283203,33.11575698852539,22.18666648864746,39.435001373291016,75.09850311279297,51.78049850463867,131.08999633789062,101.56999969482422,33.375,22.18666648864746,39.84000015258789,76.03800201416016,52.6349983215332,134.63999938964844,102.4000015258789,34.1775016784668,22.61400032043457,39.119998931884766,74.3499984741211,51.179500579833984,129.9499969482422,100.44000244140625,33.064998626708984,21.68400001525879,39.63249969482422,75.54000091552734,52.54800033569336,134.4499969482422,101.29000091552734,33.849998474121094,22.519332885742188,140014000,139090000,29866000,24625300,33173800,46514000,94534500
2019-01-02,37.893333435058594,76.95649719238281,52.29249954223633,135.67999267578125,96.0232925415039,33.79047393798828,20.674667358398438,39.47999954223633,76.95649719238281,52.29249954223633,135.67999267578125,101.12000274658203,34.05500030517578,20.674667358398438,39.712501525878906,77.66799926757812,52.61600112915039,137.50999450683594,101.75,34.619998931884766,21.0086669921875,38.557498931884766,73.04650115966797,50.785499572753906,128.55999755859375,98.94000244140625,32.51250076293945,19.920000076293945,38.72249984741211,73.26000213623047,50.82849884033203,128.99000549316406,99.55000305175781,32.65999984741211,20.406667709350586,148158800,159662000,30652000,28146200,35329300,50875200,174879000
2019-01-03,34.11886978149414,75.01399993896484,50.803001403808594,131.74000549316406,92.49077606201172,31.74895477294922,20.02400016784668,35.54750061035156,75.01399993896484,50.803001403808594,131.74000549316406,97.4000015258789,31.997499465942383,20.02400016784668,36.43000030517578,76.9000015258789,52.8489990234375,137.1699981689453,100.19000244140625,33.790000915527344,20.626667022705078,35.5,74.85549926757812,50.70349884033203,131.1199951171875,97.19999694824219,31.922500610351562,19.825332641601562,35.994998931884766,76.00050354003906,52.04999923706055,134.69000244140625,100.0999984741211,33.4474983215332,20.46666717529297,365248800,139512000,36822000,22717900,42579100,70555200,104478000
2019-01-04,35.57538986206055,78.76950073242188,53.535499572753906,137.9499969482422,96.79243469238281,33.78304672241211,21.179332733154297,37.064998626708984,78.76950073242188,53.535499572753906,137.9499969482422,101.93000030517578,34.04750061035156,21.179332733154297,37.13750076293945,79.69999694824219,53.54199981689453,138.0,102.51000213623047,34.432498931884766,21.200000762939453,35.95000076293945,75.91549682617188,51.37089920043945,133.75,98.93000030517578,32.42499923706055,20.18199920654297,36.13249969482422,76.5,51.62950134277344,134.00999450683594,99.72000122070312,32.73500061035156,20.399999618530273,234428400,183652000,41878000,29002100,44060600,58562000,110911500
2019-01-07,35.49620056152344,81.47550201416016,53.419498443603516,138.0500030517578,96.9158935546875,35.571529388427734,22.33066749572754,36.98249816894531,81.47550201416016,53.419498443603516,138.0500030517578,102.05999755859375,35.849998474121094,22.33066749572754,37.20750045776367,81.72799682617188,53.70000076293945,138.8699951171875,103.2699966430664,36.22249984741211,22.44933319091797,36.474998474121094,79.45950317382812,52.737998962402344,135.91000366210938,100.9800033569336,34.10749816894531,21.183332443237305,37.17499923706055,80.1155014038086,53.57500076293945,137.55999755859375,101.63999938964844,34.625,21.447999954223633,219111200,159864000,39638000,20089300,35656100,70916000,113268000
2019-01-08,36.17286682128906,82.8290023803711,53.81399917602539,142.52999877929688,97.61857604980469,34.685970306396484,22.356666564941406,37.6875,82.8290023803711,53.81399917602539,142.52999877929688,102.80000305175781,34.95750045776367,22.356666564941406,37.95500183105469,83.83049774169922,54.22800064086914,143.13999938964844,103.97000122070312,36.69499969482422,22.93400001525879,37.130001068115234,80.83049774169922,53.0265007019043,139.5399932861328,101.70999908447266,34.224998474121094,21.801332473754883,37.38999938964844,83.2344970703125,53.80550003051758,139.88999938964844,103.04000091552734,36.67250061035156,22.797332763671875,164101200,177628000,35298000,26263800,31514400,78601600,105127500
2019-01-09,36.78715515136719,82.97100067138672,53.733001708984375,144.22999572753906,99.01448059082031,35.368133544921875,22.568666458129883,38.32749938964844,82.97100067138672,53.733001708984375,144.22999572753906,104.2699966430664,35.64500045776367,22.568666458129883,38.63249969482422,83.38999938964844,54.131500244140625,144.6999969482422,104.87999725341797,36.122501373291016,22.899999618530273,37.407501220703125,82.06999969482422,53.31999969482422,141.27000427246094,103.23999786376953,34.96500015258789,22.097999572753906,37.8224983215332,82.64900207519531,54.08250045776367,142.9499969482422,103.86000061035156,35.474998474121094,22.366666793823242,180396400,126976000,23986000,22205900,32280800,61726000,81493500
2019-01-10,36.90473175048828,82.81099700927734,53.51649856567383,144.1999969482422,98.37825775146484,36.025482177734375,22.99799919128418,38.45000076293945,82.81099700927734,53.51649856567383,144.1999969482422,103.5999984741211,36.307498931884766,22.99799919128418,38.49250030517578,83.1624984741211,53.557498931884766,144.55999755859375,103.75,36.39500045776367,23.025999069213867,37.71500015258789,81.08100128173828,52.885501861572266,140.83999633789062,102.37999725341797,34.84000015258789,22.119333267211914,38.125,82.05049896240234,53.382999420166016,143.0800018310547,103.22000122070312,35.45000076293945,22.293333053588867,143122800,130154000,29128000,16125000,30067600,52315600,90846000
2019-01-11,36.54239273071289,82.02799987792969,52.859500885009766,143.8000030517578,97.61857604980469,36.918487548828125,23.150667190551758,38.0724983215332,82.02799987792969,52.859500885009766,143.8000030517578,102.80000305175781,37.20750045776367,23.150667190551758,38.42499923706055,83.0145034790039,53.188751220703125,145.36000061035156,103.44000244140625,37.4375,23.227333068847656,37.877498626708984,81.81099700927734,52.42399978637695,142.57000732421875,101.63999938964844,35.8025016784668,22.584667205810547,38.220001220703125,82.02749633789062,53.159000396728516,143.14999389648438,103.19000244140625,36.08250045776367,22.805999755859375,108092800,93724000,30416000,12908000,28314200,87476400,75586500
2019-01-14,35.99290466308594,80.8604965209961,52.234500885009766,145.38999938964844,96.90640258789062,37.3178596496582,22.293333053588867,37.5,80.8604965209961,52.234500885009766,145.38999938964844,102.05000305175781,37.61000061035156,22.293333053588867,37.817501068115234,82.41000366210938,52.576499938964844,146.57000732421875,102.87000274658203,37.8650016784668,22.833332061767578,37.30500030517578,79.75749969482422,52.06275177001953,141.27000427246094,101.26000213623047,36.442501068115234,22.266666412353516,37.712501525878906,80.75,52.34600067138672,142.0,101.9000015258789,36.68000030517578,22.825332641601562,129756800,120118000,22886000,20520300,28437100,73016800,78709500
2019-01-15,36.729557037353516,83.72799682617188,53.85749816894531,148.9499969482422,99.71722412109375,37.17647933959961,22.961999893188477,38.26750183105469,83.72799682617188,53.85749816894531,148.9499969482422,105.01000213623047,37.467498779296875,22.961999893188477,38.34749984741211,83.75800323486328,54.002498626708984,150.67999267578125,105.05000305175781,38.337501525878906,23.253332138061523,37.51250076293945,81.30049896240234,52.367000579833984,145.99000549316406,101.87999725341797,37.282501220703125,22.299999237060547,37.567501068115234,81.5999984741211,52.50849914550781,146.00999450683594,102.51000213623047,37.939998626708984,22.333332061767578,114843600,119970000,29272000,24069000,31587600,61701200,90849000
2019-01-16,37.17827224731445,84.18900299072266,54.048500061035156,147.5399932861328,100.06855010986328,36.92097473144531,23.06999969482422,38.73500061035156,84.18900299072266,54.048500061035156,147.5399932861328,105.37999725341797,37.209999084472656,23.06999969482422,38.970001220703125,85.25,54.618751525878906,149.64999389648438,106.26000213623047,38.07500076293945,23.46666717529297,38.25,83.79399871826172,53.96699905395508,147.0,104.95999908447266,37.154998779296875,22.899999618530273,38.27000045776367,84.21099853515625,54.0,149.0,105.26000213623047,37.74250030517578,22.985332489013672,122278800,127338000,26636000,18025700,29853900,47010400,70375500
2019-01-17,37.3990364074707,84.66100311279297,54.494998931884766,148.3000030517578,100.77124786376953,37.6353759765625,23.15399932861328,38.96500015258789,84.66100311279297,54.494998931884766,148.3000030517578,106.12000274658203,37.93000030517578,23.15399932861328,39.415000915527344,85.00849914550781,54.59000015258789,149.0,106.62999725341797,38.33250045776367,23.433332443237305,38.314998626708984,83.875,53.67499923706055,146.5,104.76000213623047,36.602500915527344,22.94333267211914,38.54999923706055,84.0,53.9734992980957,146.9499969482422,105.0,36.877498626708984,23.08066749572754,119284800,84178000,24854000,15787900,28393000,49343600,55150500
2019-01-18,37.62938690185547,84.80999755859375,54.91299819946289,150.0399932861328,102.2811050415039,38.927764892578125,20.150667190551758,39.20500183105469,84.80999755859375,54.91299819946289,150.0399932861328,107.70999908447266,39.23249816894531,20.150667190551758,39.470001220703125,85.80999755859375,55.417598724365234,152.42999267578125,107.9000015258789,39.494998931884766,21.808666229248047,38.994998931884766,84.5770034790039,54.54499816894531,148.5500030517578,105.91000366210938,37.912498474121094,19.98200035095215,39.375,85.5999984741211,55.0,149.75,107.45999908447266,38.432498931884766,21.53333282470703,135004000,120410000,39112000,31029600,37427600,65133600,362262000
2019-01-22,36.784751892089844,81.6084976196289,53.5260009765625,147.57000732421875,100.3534164428711,36.90360641479492,19.92799949645996,38.32500076293945,81.6084976196289,53.5260009765625,147.57000732421875,105.68000030517578,37.192501068115234,19.92799949645996,39.182498931884766,84.09349822998047,54.57550048828125,151.52999877929688,107.0999984741211,39.04499816894531,20.53333282470703,38.154998779296875,80.51000213623047,53.173500061035156,146.3699951171875,104.86000061035156,36.88750076293945,19.700000762939453,39.102500915527344,84.05000305175781,54.400001525878906,149.1999969482422,106.75,38.9275016784668,20.321332931518555,121576000,128336000,32270000,22378700,32371300,66155200,181000500
2019-01-23,36.933509826660156,82.0009994506836,53.778499603271484,144.3000030517578,101.33152770996094,37.0325927734375,19.172666549682617,38.47999954223633,82.0009994506836,53.778499603271484,144.3000030517578,106.70999908447266,37.3224983215332,19.172666549682617,38.78499984741211,82.87149810791016,54.246498107910156,148.8000030517578,107.04000091552734,38.64500045776367,19.633333206176758,37.92499923706055,80.5999984741211,52.98749923706055,143.05999755859375,105.33999633789062,37.00749969482422,18.779333114624023,38.537498474121094,82.80000305175781,53.86750030517578,148.27999877929688,106.12000274658203,37.75,19.5,92522400,104504000,19340000,20098400,25874300,59102000,187950000
2019-01-24,36.64078140258789,82.74649810791016,53.69499969482422,145.8300018310547,100.84721374511719,39.15348815917969,19.43400001525879,38.17499923706055,82.74649810791016,53.69499969482422,145.8300018310547,106.19999694824219,39.459999084472656,19.43400001525879,38.619998931884766,82.86299896240234,53.973751068115234,146.44000244140625,107.0,39.63750076293945,19.57866668701172,37.935001373291016,81.58899688720703,53.03499984741211,142.52000427246094,105.33999633789062,38.127498626708984,18.618667602539062,38.52750015258789,82.05349731445312,53.82400131225586,144.63999938964844,106.86000061035156,38.17499923706055,18.868667602539062,101766000,81798000,27226000,20955500,23164800,70897200,120183000
2019-01-25,37.85493850708008,83.52850341796875,54.54949951171875,149.00999450683594,101.76832580566406,39.72651290893555,19.80266761779785,39.439998626708984,83.52850341796875,54.54949951171875,149.00999450683594,107.16999816894531,40.037498474121094,19.80266761779785,39.532501220703125,84.17400360107422,54.70000076293945,149.8300018310547,107.87999725341797,40.220001220703125,19.90133285522461,38.58000183105469,83.08049774169922,54.090999603271484,146.5399932861328,106.19999694824219,37.82500076293945,19.303333282470703,38.869998931884766,83.5250015258789,54.25,147.47999572753906,107.23999786376953,38.86000061035156,19.625999450683594,134142000,98918000,22382000,22237200,31225600,115457200,108744000
2019-01-28,37.50461959838867,81.89450073242188,53.50400161743164,147.47000122070312,99.78366088867188,34.2344970703125,19.7586669921875,39.07500076293945,81.89450073242188,53.50400161743164,147.47000122070312,105.08000183105469,34.502498626708984,19.7586669921875,39.08250045776367,82.25,54.150001525878906,148.9600067138672,106.4800033569336,35.40999984741211,19.83066749572754,38.415000915527344,80.70449829101562,53.189998626708984,146.2100067138672,104.66000366210938,32.75,19.183332443237305,38.9474983215332,82.17949676513672,54.00550079345703,148.0500030517578,106.26000213623047,34.13750076293945,19.527332305908203,104768400,96754000,25686000,15508500,29476700,251152800,96349500
2019-01-29,37.115882873535156,79.69400024414062,53.03099822998047,144.19000244140625,97.75154113769531,32.64445114135742,19.83066749572754,38.66999816894531,79.69400024414062,53.03099822998047,144.19000244140625,102.94000244140625,32.900001525878906,19.83066749572754,39.532501220703125,81.61900329589844,53.75749969482422,148.10000610351562,104.97000122070312,34.525001525878906,19.90399932861328,38.52750015258789,79.53600311279297,52.793251037597656,143.42999267578125,102.16999816894531,32.752498626708984,19.453332901000977,39.0625,81.5634994506836,53.63399887084961,148.08999633789062,104.87999725341797,34.037498474121094,19.684667587280273,166348800,92656000,20436000,17632100,31490500,115393200,69325500
2019-01-30,39.65218734741211,83.52149963378906,54.452999114990234,150.4199981689453,101.01815795898438,34.08070373535156,20.584667205810547,41.3125,83.52149963378906,54.452999114990234,150.4199981689453,106.37999725341797,34.34749984741211,20.584667205810547,41.537498474121094,83.84750366210938,54.54999923706055,150.9499969482422,106.37999725341797,34.49250030517578,20.600000381469727,40.057498931884766,80.98400115966797,53.342498779296875,145.6999969482422,104.33000183105469,32.8650016784668,19.89933204650879,40.8125,81.1500015258789,53.42150115966797,146.22000122070312,104.62000274658203,33.66749954223633,20.030000686645508,244439200,115676000,25596000,44613200,49471900,97422800,168754500
2019-01-31,39.9377326965332,85.9365005493164,55.81850051879883,166.69000244140625,99.16642761230469,35.65835189819336,20.468000411987305,41.61000061035156,85.9365005493164,55.81850051879883,166.69000244140625,104.43000030517578,35.9375,20.468000411987305,42.25,86.82050323486328,55.86650085449219,171.67999267578125,105.22000122070312,36.29750061035156,20.770666122436523,41.13999938964844,83.9540023803711,54.77050018310547,165.0,103.18000030517578,34.095001220703125,19.600000381469727,41.52750015258789,84.64250183105469,55.150001525878906,165.60000610351562,103.80000305175781,34.314998626708984,20.066667556762695,162958400,218206000,30766000,77233600,55636400,84285200,188538000
2019-02-01,39.95692825317383,81.3115005493164,55.537498474121094,165.7100067138672,97.59959411621094,35.90145492553711,20.81399917602539,41.630001068115234,81.3115005493164,55.537498474121094,165.7100067138672,102.77999877929688,36.182498931884766,20.81399917602539,42.244998931884766,83.65299987792969,56.25,169.10000610351562,104.0999984741211,36.6974983215332,21.073333740234375,41.48249816894531,81.10050201416016,55.24449920654297,165.66000366210938,102.3499984741211,35.64500045776367,20.233333587646484,41.7400016784668,81.94400024414062,55.619998931884766,165.83999633789062,103.77999877929688,36.125,20.3613338470459,130672400,230124000,29244000,30806500,35535700,62504800,109251000
2019-02-04,41.09191131591797,81.66549682617188,56.63999938964844,169.25,100.41040802001953,37.00530242919922,20.859333038330078,42.8125,81.66549682617188,56.63999938964844,169.25,105.73999786376953,37.29499816894531,20.859333038330078,42.915000915527344,82.48149871826172,56.63999938964844,169.3000030517578,105.80000305175781,37.66999816894531,21.020000457763672,41.81999969482422,80.67500305175781,55.45100021362305,163.6199951171875,102.7699966430664,36.119998931884766,20.125333786010742,41.852500915527344,81.1500015258789,55.632999420166016,165.6999969482422,102.87000274658203,36.342498779296875,20.865333557128906,125982000,98582000,51530000,20036000,31315100,52859200,110281500
2019-02-05,41.79496383666992,82.94049835205078,57.29949951171875,171.16000366210938,101.8157958984375,37.196319580078125,21.42333221435547,43.54499816894531,82.94049835205078,57.29949951171875,171.16000366210938,107.22000122070312,37.48749923706055,21.42333221435547,43.77000045776367,83.26300048828125,57.342498779296875,171.97999572753906,107.2699966430664,37.85749816894531,21.496000289916992,43.087501525878906,82.125,55.86240005493164,168.69000244140625,105.95999908447266,37.07500076293945,20.816667556762695,43.21500015258789,82.16699981689453,56.242000579833984,169.14999389648438,106.05999755859375,37.415000915527344,20.832666397094727,144406400,89062000,71044000,22557000,27325400,54242400,101142000
2019-02-06,41.80936050415039,82.01300048828125,55.76150131225586,170.49000549316406,100.68577575683594,37.95289611816406,21.148000717163086,43.560001373291016,82.01300048828125,55.76150131225586,170.49000549316406,106.02999877929688,38.25,21.148000717163086,43.89250183105469,83.61299896240234,57.349998474121094,172.47000122070312,107.0,38.900001525878906,21.615999221801758,43.212501525878906,81.66699981689453,55.63850021362305,169.27000427246094,105.52999877929688,37.76750183105469,21.041332244873047,43.662498474121094,83.5374984741211,56.97850036621094,171.1999969482422,107.0,37.8224983215332,21.305999755859375,112958400,78798000,42112000,13281200,20609800,70246400,75577500
2019-02-07,41.017520904541016,80.71849822998047,54.93550109863281,166.3800048828125,99.96409606933594,36.568721771240234,20.500667572021484,42.73500061035156,80.71849822998047,54.93550109863281,166.3800048828125,105.2699966430664,36.85499954223633,20.500667572021484,43.48500061035156,81.2770004272461,55.242000579833984,169.24000549316406,105.58999633789062,37.80500030517578,20.979999542236328,42.584999084472656,79.64550018310547,54.29999923706055,165.25,104.29000091552734,36.42250061035156,20.200000762939453,43.099998474121094,81.25,55.20800018310547,168.1999969482422,105.19000244140625,37.782501220703125,20.886667251586914,126966800,92532000,40896000,17517600,29760700,63712000,97809000
2019-02-08,41.06571960449219,79.41100311279297,54.75299835205078,167.3300018310547,100.34394836425781,36.7547607421875,20.386667251586914,42.602500915527344,79.41100311279297,54.75299835205078,167.3300018310547,105.66999816894531,37.04249954223633,20.386667251586914,42.665000915527344,79.42949676513672,54.945499420166016,167.3699951171875,105.77999877929688,37.150001525878906,20.496667861938477,42.10499954223633,78.33799743652344,54.32749938964844,164.2100067138672,104.26000213623047,36.032501220703125,19.899999618530273,42.247501373291016,79.30000305175781,54.349998474121094,164.47000122070312,104.38999938964844,36.1775016784668,20.455333709716797,95280000,113150000,21516000,12561400,21461100,46160400,87663000
2019-02-11,40.82954788208008,79.55000305175781,54.7504997253418,165.7899932861328,99.9450912475586,36.3281135559082,20.856000900268555,42.35749816894531,79.55000305175781,54.7504997253418,165.7899932861328,105.25,36.61249923706055,20.856000900268555,42.8025016784668,80.4645004272461,55.29724884033203,168.3000030517578,106.58000183105469,37.14500045776367,21.239999771118164,42.3125,79.30000305175781,54.643001556396484,165.0800018310547,104.97000122070312,36.125,20.700000762939453,42.76250076293945,80.04900360107422,54.84749984741211,167.89999389648438,106.19999694824219,36.59749984741211,20.773332595825195,83973600,66346000,21304000,12811200,18914100,49518000,106945500
